id|participant_id|event_id
5587|4809|289
5588|4809|146
5589|4809|290
5590|4810|439
5591|4811|507
5592|4811|309
5593|4812|261
5594|4813|195
5595|4814|243
5596|4815|237
5597|4815|288
5598|4816|546
5599|4817|554
5600|4818|550
5601|4819|546
5602|4820|481
5603|4821|257
5604|4821|557
5605|4822|294
5606|4823|547
5607|4824|224
5608|4824|520
5609|4825|413
5610|4826|530
5611|4826|532
5612|4827|513
5613|4828|394
5614|4829|500
5615|4830|305
5616|4831|361
5617|4832|546
5618|4833|209
5619|4834|516
5620|4835|552
5621|4836|499
5622|4837|528
5623|4838|322
5624|4839|255
5625|4839|518
5626|4840|529
5627|4841|375
5628|4842|195
5629|4843|217
5630|4844|468
5631|4845|427
5632|4846|492
5633|4847|508
5634|4848|250
5635|4848|538
5636|4849|546
5637|4850|546
5638|4851|562
5639|4852|528
5640|4853|288
5641|4854|412
5642|4855|555
5643|4856|238
5644|4857|493
5645|4858|224
5646|4858|520
5647|4859|477
5648|4860|243
5649|4861|412
5650|4862|139
5651|4863|394
5652|4864|134
5653|4864|493
5654|4864|133
5655|4864|82
5656|4865|439
5657|4866|498
5658|4866|238
5659|4866|497
5660|4867|391
5661|4868|372
5662|4869|43
5663|4870|552
5664|4871|241
5665|4871|511
5666|4872|483
5667|4873|434
5668|4874|536
5669|4875|271
5670|4876|394
5671|4877|528
5672|4878|393
5673|4879|296
5674|4880|355
5675|4881|515
5676|4882|190
5677|4883|468
5678|4884|511
5679|4885|293
5680|4886|398
5681|4887|499
5682|4888|404
5683|4888|417
5684|4889|561
5685|4890|525
5686|4891|519
5687|4891|48
5688|4892|478
5689|4893|493
5690|4894|441
5691|4895|228
5692|4896|394
5693|4897|321
5694|4898|254
5695|4899|535
5696|4900|553
5697|4900|534
5698|4901|85
5699|4901|407
5700|4902|435
5701|4903|528
5702|4904|509
5703|4905|186
5704|4906|534
5705|4907|391
5706|4908|439
5707|4909|493
5708|4910|153
5709|4911|282
5710|4912|525
5711|4913|90
5712|4913|162
5713|4914|443
5714|4915|427
5715|4916|558
5716|4916|559
5717|4917|309
5718|4918|526
5719|4919|80
5720|4920|526
5721|4921|322
5722|4922|254
5723|4923|353
5724|4924|487
5725|4925|369
5726|4926|559
5727|4927|414
5728|4927|267
5729|4928|546
5730|4929|351
5731|4930|251
5732|4930|262
5733|4931|499
5734|4932|238
5735|4933|251
5736|4933|398
5737|4934|527
5738|4935|557
5739|4936|535
5740|4937|355
5741|4938|383
5742|4939|550
5743|4940|552
5744|4941|258
5745|4942|315
5746|4943|559
5747|4944|516
5748|4945|322
5749|4946|449
5750|4947|346
5751|4948|312
5752|4949|550
5753|4950|546
5754|4951|550
5755|4952|446
5756|4953|470
5757|4954|494
5758|4954|131
5759|4954|66
5760|4955|58
5761|4956|423
5762|4957|114
5763|4958|528
5764|4959|349
5765|4960|255
5766|4961|535
5767|4962|399
5768|4963|468
5769|4964|396
5770|4965|358
5771|4966|287
5772|4967|227
5773|4968|533
5774|4969|535
5775|4970|208
5776|4970|209
5777|4971|535
5778|4972|555
5779|4973|61
5780|4974|543
5781|4975|150
5782|4976|559
5783|4977|162
5784|4978|228
5785|4979|394
5786|4980|490
5787|4980|513
5788|4980|196
5789|4981|349
5790|4982|506
5791|4983|365
5792|4984|528
5793|4985|433
5794|4986|290
5795|4987|153
5796|4988|349
5797|4989|434
5798|4990|533
5799|4991|546
5800|4992|304
5801|4993|516
5802|4994|535
5803|4995|434
5804|4996|212
5805|4997|554
5806|4998|304
5807|4999|388
5808|5000|432
5809|5001|255
5810|5002|217
5811|5003|528
5812|5004|361
5813|5005|511
5814|5006|349
5815|5007|397
5816|5008|141
5817|5009|394
5818|5010|286
5819|5011|468
5820|5012|100
5821|5013|453
5822|5014|134
5823|5014|138
5824|5014|82
5825|5015|285
5826|5016|535
5827|5017|375
5828|5018|431
5829|5019|517
5830|5019|470
5831|5020|553
5832|5021|498
5833|5022|308
5834|5023|453
5835|5024|412
5836|5025|363
5837|5026|285
5838|5027|516
5839|5028|522
5840|5029|293
5841|5030|404
5842|5031|559
5843|5032|499
5844|5033|525
5845|5034|394
5846|5035|536
5847|5036|562
5848|5037|229
5849|5038|500
5850|5039|516
5851|5040|235
5852|5041|243
5853|5042|483
5854|5043|307
5855|5044|301
5856|5045|506
5857|5046|412
5858|5047|399
5859|5048|555
5860|5049|433
5861|5050|465
5862|5050|561
5863|5051|545
5864|5051|471
5865|5051|470
5866|5051|517
5867|5051|233
5868|5052|375
5869|5053|541
5870|5054|559
5871|5055|173
5872|5056|516
5873|5057|539
5874|5058|550
5875|5059|517
5876|5059|172
5877|5059|205
5878|5059|470
5879|5060|236
5880|5060|455
5881|5061|351
5882|5062|552
5883|5063|412
5884|5064|552
5885|5065|253
5886|5065|116
5887|5065|468
5888|5066|527
5889|5067|412
5890|5068|557
5891|5069|321
5892|5070|400
5893|5071|434
5894|5072|468
5895|5073|271
5896|5073|536
5897|5074|543
5898|5075|183
5899|5075|423
5900|5076|215
5901|5077|559
5902|5078|555
5903|5079|285
5904|5080|257
5905|5080|297
5906|5081|285
5907|5082|410
5908|5083|528
5909|5084|311
5910|5084|270
5911|5085|278
5912|5085|511
5913|5085|286
5914|5086|513
5915|5087|512
5916|5087|178
5917|5088|533
5918|5088|243
5919|5089|322
5920|5090|447
5921|5091|285
5922|5092|468
5923|5093|240
5924|5094|536
5925|5094|271
5926|5095|227
5927|5096|535
5928|5097|527
5929|5098|433
5930|5099|320
5931|5100|241
5932|5101|304
5933|5102|555
5934|5103|517
5935|5103|233
5936|5104|399
5937|5105|555
5938|5106|240
5939|5107|338
5940|5107|387
5941|5108|158
5942|5108|197
5943|5109|550
5944|5110|546
5945|5111|539
5946|5112|312
5947|5112|410
5948|5113|354
5949|5114|529
5950|5115|528
5951|5116|523
5952|5117|535
5953|5118|555
5954|5119|118
5955|5120|294
5956|5120|205
5957|5120|517
5958|5121|559
5959|5122|521
5960|5123|398
5961|5124|258
5962|5125|419
5963|5125|374
5964|5125|373
5965|5125|503
5966|5126|37
5967|5126|203
5968|5126|371
5969|5127|209
5970|5128|355
5971|5129|525
5972|5130|58
5973|5131|195
5974|5132|535
5975|5133|516
5976|5134|468
5977|5135|469
5978|5136|231
5979|5137|529
5980|5138|361
5981|5139|534
5982|5139|184
5983|5140|332
5984|5141|153
5985|5142|552
5986|5143|525
5987|5144|550
5988|5145|91
5989|5146|470
5990|5147|300
5991|5148|300
5992|5149|347
5993|5150|521
5994|5151|550
5995|5152|377
5996|5153|346
5997|5154|522
5998|5155|311
5999|5156|434
6000|5157|181
6001|5158|528
6002|5159|459
6003|5160|555
6004|5161|299
6005|5162|311
6006|5163|228
6007|5164|423
6008|5164|352
6009|5165|149
6010|5166|421
6011|5167|470
6012|5168|285
6013|5169|462
6014|5170|423
6015|5171|391
6016|5172|322
6017|5173|423
6018|5174|375
6019|5175|437
6020|5176|322
6021|5177|515
6022|5178|534
6023|5179|499
6024|5180|554
6025|5181|375
6026|5182|193
6027|5183|534
6028|5184|394
6029|5185|499
6030|5186|362
6031|5187|332
6032|5188|284
6033|5189|515
6034|5190|301
6035|5191|561
6036|5192|346
6037|5192|377
6038|5193|375
6039|5194|316
6040|5194|212
6041|5194|539
6042|5195|458
6043|5196|475
6044|5197|528
6045|5198|550
6046|5199|406
6047|5199|314
6048|5200|349
6049|5201|285
6050|5201|111
6051|5202|536
6052|5203|534
6053|5203|218
6054|5204|335
6055|5205|515
6056|5206|555
6057|5207|468
6058|5208|499
6059|5209|353
6060|5210|300
6061|5211|476
6062|5212|290
6063|5213|394
6064|5214|557
6065|5215|553
6066|5216|468
6067|5217|528
6068|5218|550
6069|5219|342
6070|5219|449
6071|5220|468
6072|5221|394
6073|5222|404
6074|5223|552
6075|5224|351
6076|5224|318
6077|5225|534
6078|5226|481
6079|5227|442
6080|5228|399
6081|5229|530
6082|5230|439
6083|5231|550
6084|5232|550
6085|5233|550
6086|5234|559
6087|5235|550
6088|5236|535
6089|5237|536
6090|5238|520
6091|5239|351
6092|5240|525
6093|5241|406
6094|5242|451
6095|5243|528
6096|5244|128
6097|5244|404
6098|5244|177
6099|5244|27
6100|5245|404
6101|5246|550
6102|5247|289
6103|5247|215
6104|5248|533
6105|5249|513
6106|5250|468
6107|5251|287
6108|5251|553
6109|5251|391
6110|5252|158
6111|5253|527
6112|5254|520
6113|5255|509
6114|5256|320
6115|5256|154
6116|5257|535
6117|5258|349
6118|5258|529
6119|5259|150
6120|5260|145
6121|5261|334
6122|5262|388
6123|5263|332
6124|5264|353
6125|5264|307
6126|5265|550
6127|5266|500
6128|5267|322
6129|5268|530
6130|5269|105
6131|5269|129
6132|5270|405
6133|5271|375
6134|5272|496
6135|5273|559
6136|5274|550
6137|5275|499
6138|5276|546
6139|5277|185
6140|5278|245
6141|5279|376
6142|5279|198
6143|5280|350
6144|5281|533
6145|5281|558
6146|5282|499
6147|5283|550
6148|5284|233
6149|5284|470
6150|5285|550
6151|5286|487
6152|5287|451
6153|5288|552
6154|5289|508
6155|5290|346
6156|5291|432
6157|5291|489
6158|5292|499
6159|5293|351
6160|5294|500
6161|5295|410
6162|5295|130
6163|5296|135
6164|5297|406
6165|5298|290
6166|5299|377
6167|5300|561
6168|5301|105
6169|5302|555
6170|5303|516
6171|5304|375
6172|5305|494
6173|5306|391
6174|5307|547
6175|5308|550
6176|5309|550
6177|5310|461
6178|5311|463
6179|5311|462
6180|5312|406
6181|5313|516
6182|5314|280
6183|5315|550
6184|5316|134
6185|5317|491
6186|5317|513
6187|5318|471
6188|5318|545
6189|5319|555
6190|5320|550
6191|5321|499
6192|5322|407
6193|5323|535
6194|5324|483
6195|5325|373
6196|5325|372
6197|5326|546
6198|5327|423
6199|5328|217
6200|5329|557
6201|5330|198
6202|5331|388
6203|5332|555
6204|5333|516
6205|5334|412
6206|5335|89
6207|5336|561
6208|5337|546
6209|5338|499
6210|5339|555
6211|5340|552
6212|5341|554
6213|5342|546
6214|5343|272
6215|5344|555
6216|5345|439
6217|5346|557
6218|5347|516
6219|5348|369
6220|5349|558
6221|5350|536
6222|5351|554
6223|5352|468
6224|5353|554
6225|5354|536
6226|5355|106
6227|5356|126
6228|5357|458
6229|5358|468
6230|5359|394
6231|5360|255
6232|5361|90
6233|5362|412
6234|5363|314
6235|5364|157
6236|5365|535
6237|5366|529
6238|5367|465
6239|5368|439
6240|5369|516
6241|5370|555
6242|5371|217
6243|5371|299
6244|5372|304
6245|5372|258
6246|5372|299
6247|5372|273
6248|5372|7
6249|5373|307
6250|5374|535
6251|5375|328
6252|5376|528
6253|5377|551
6254|5377|548
6255|5378|555
6256|5379|550
6257|5380|356
6258|5381|535
6259|5382|535
6260|5383|346
6261|5383|289
6262|5384|189
6263|5385|293
6264|5386|349
6265|5387|516
6266|5388|561
6267|5389|388
6268|5390|346
6269|5391|391
6270|5392|297
6271|5393|381
6272|5393|379
6273|5394|557
6274|5394|257
6275|5394|297
6276|5395|499
6277|5396|336
6278|5397|515
6279|5398|516
6280|5399|371
6281|5400|555
6282|5401|562
6283|5402|349
6284|5403|506
6285|5404|544
6286|5405|544
6287|5406|370
6288|5407|398
6289|5408|304
6290|5409|550
6291|5410|473
6292|5411|449
6293|5411|343
6294|5412|373
6295|5413|280
6296|5414|554
6297|5415|376
6298|5416|263
6299|5417|332
6300|5418|427
6301|5419|458
6302|5420|550
6303|5421|311
6304|5422|394
6305|5423|383
6306|5423|418
6307|5423|515
6308|5423|380
6309|5424|466
6310|5425|550
6311|5426|91
6312|5427|462
6313|5428|413
6314|5429|14
6315|5429|523
6316|5430|489
6317|5431|489
6318|5432|432
6319|5433|238
6320|5434|550
6321|5435|319
6322|5436|225
6323|5436|521
6324|5437|199
6325|5438|458
6326|5439|113
6327|5440|555
6328|5441|327
6329|5442|494
6330|5443|374
6331|5443|373
6332|5444|516
6333|5445|514
6334|5445|219
6335|5446|514
6336|5447|208
6337|5448|550
6338|5449|533
6339|5450|536
6340|5451|223
6341|5452|345
6342|5453|550
6343|5454|550
6344|5455|39
6345|5456|529
6346|5457|508
6347|5458|498
6348|5459|458
6349|5460|535
6350|5461|362
6351|5462|557
6352|5463|516
6353|5464|534
6354|5464|325
6355|5464|218
6356|5465|117
6357|5466|272
6358|5467|516
6359|5468|273
6360|5468|63
6361|5468|64
6362|5469|544
6363|5470|555
6364|5471|375
6365|5472|480
6366|5473|552
6367|5474|535
6368|5475|500
6369|5476|525
6370|5477|332
6371|5478|323
6372|5479|550
6373|5480|505
6374|5481|361
6375|5482|113
6376|5483|499
6377|5484|535
6378|5485|550
6379|5486|528
6380|5487|516
6381|5488|163
6382|5488|172
6383|5489|528
6384|5490|554
6385|5491|129
6386|5492|232
6387|5493|509
6388|5494|550
6389|5495|546
6390|5496|521
6391|5496|225
6392|5496|561
6393|5497|521
6394|5498|455
6395|5498|236
6396|5499|546
6397|5500|526
6398|5500|527
6399|5501|554
6400|5502|546
6401|5503|150
6402|5504|443
6403|5505|516
6404|5506|431
6405|5507|431
6406|5508|557
6407|5509|526
6408|5509|527
6409|5510|550
6410|5511|126
6411|5512|561
6412|5513|373
6413|5514|530
6414|5515|439
6415|5516|391
6416|5517|149
6417|5517|289
6418|5518|497
6419|5518|498
6420|5518|238
6421|5519|550
6422|5520|550
6423|5521|442
6424|5522|528
6425|5523|511
6426|5524|468
6427|5525|338
6428|5525|470
6429|5526|561
6430|5527|493
6431|5528|421
6432|5528|191
6433|5529|410
6434|5530|126
6435|5531|433
6436|5532|107
6437|5533|332
6438|5534|529
6439|5534|559
6440|5535|510
6441|5536|407
6442|5537|546
6443|5538|546
6444|5539|430
6445|5540|550
6446|5541|546
6447|5542|554
6448|5543|554
6449|5544|210
6450|5545|157
6451|5546|554
6452|5547|222
6453|5548|535
6454|5549|388
6455|5550|492
6456|5551|119
6457|5552|318
6458|5553|559
6459|5554|511
6460|5554|413
6461|5555|308
6462|5556|500
6463|5557|535
6464|5558|510
6465|5559|143
6466|5560|143
6467|5561|332
6468|5562|215
6469|5563|273
6470|5564|513
6471|5565|439
6472|5566|412
6473|5567|280
6474|5568|431
6475|5569|535
6476|5570|555
6477|5571|550
6478|5572|388
6479|5573|43
6480|5574|557
6481|5575|412
6482|5576|505
6483|5577|528
6484|5578|255
6485|5579|405
6486|5580|549
6487|5580|469
6488|5581|365
6489|5581|391
6490|5582|516
6491|5583|410
6492|5583|312
6493|5584|516
6494|5585|538
6495|5586|557
6496|5587|431
6497|5588|550
6498|5589|244
6499|5590|305
6500|5591|553
6501|5592|406
6502|5593|544
6503|5594|550
6504|5595|190
6505|5596|452
6506|5597|442
6507|5598|349
6508|5598|243
6509|5599|535
6510|5600|550
6511|5601|527
6512|5602|546
6513|5603|455
6514|5604|546
6515|5605|546
6516|5606|554
6517|5607|328
6518|5608|506
6519|5609|554
6520|5610|350
6521|5610|323
6522|5611|121
6523|5612|103
6524|5613|393
6525|5614|206
6526|5614|541
6527|5615|516
6528|5616|533
6529|5617|554
6530|5618|402
6531|5619|220
6532|5620|237
6533|5621|348
6534|5622|359
6535|5623|546
6536|5624|453
6537|5625|358
6538|5626|505
6539|5627|546
6540|5628|487
6541|5629|493
6542|5630|553
6543|5630|534
6544|5631|288
6545|5632|234
6546|5633|248
6547|5633|189
6548|5633|441
6549|5634|327
6550|5634|425
6551|5635|557
6552|5636|262
6553|5637|158
6554|5638|212
6555|5639|399
6556|5640|392
6557|5641|535
6558|5642|398
6559|5643|151
6560|5644|499
6561|5645|507
6562|5646|499
6563|5647|544
6564|5648|375
6565|5649|522
6566|5650|410
6567|5651|544
6568|5652|528
6569|5653|555
6570|5654|453
6571|5655|528
6572|5656|346
6573|5657|474
6574|5658|267
6575|5659|223
6576|5660|552
6577|5661|559
6578|5662|154
6579|5663|412
6580|5664|137
6581|5665|516
6582|5666|550
6583|5667|532
6584|5667|409
6585|5667|175
6586|5667|530
6587|5668|358
6588|5669|65
6589|5669|66
6590|5670|516
6591|5671|375
6592|5672|525
6593|5673|107
6594|5674|387
6595|5675|61
6596|5676|546
6597|5677|546
6598|5678|468
6599|5679|444
6600|5680|421
6601|5681|561
6602|5682|552
6603|5683|311
6604|5684|431
6605|5685|299
6606|5686|499
6607|5687|317
6608|5688|293
6609|5689|149
6610|5690|15
6611|5691|394
6612|5692|412
6613|5693|530
6614|5693|175
6615|5693|531
6616|5693|226
6617|5694|515
6618|5695|546
6619|5696|499
6620|5697|336
6621|5698|463
6622|5699|459
6623|5700|555
6624|5701|528
6625|5702|529
6626|5703|235
6627|5703|455
6628|5704|235
6629|5704|455
6630|5705|411
6631|5706|546
6632|5707|516
6633|5708|522
6634|5709|431
6635|5710|230
6636|5711|412
6637|5712|212
6638|5712|539
6639|5713|534
6640|5714|555
6641|5715|97
6642|5716|129
6643|5717|557
6644|5718|413
6645|5719|530
6646|5720|554
6647|5721|431
6648|5722|528
6649|5723|528
6650|5724|499
6651|5725|528
6652|5726|378
6653|5726|380
6654|5727|243
6655|5728|436
6656|5729|427
6657|5730|106
6658|5731|355
6659|5732|516
6660|5733|298
6661|5733|346
6662|5734|231
6663|5735|311
6664|5736|427
6665|5737|546
6666|5738|375
6667|5739|472
6668|5740|431
6669|5741|496
6670|5742|376
6671|5743|528
6672|5744|562
6673|5745|555
6674|5746|188
6675|5747|305
6676|5748|396
6677|5748|180
6678|5749|388
6679|5750|494
6680|5751|557
6681|5752|8
6682|5753|499
6683|5754|439
6684|5755|483
6685|5756|319
6686|5757|555
6687|5758|427
6688|5759|549
6689|5760|509
6690|5760|92
6691|5761|43
6692|5761|293
6693|5762|51
6694|5762|96
6695|5763|550
6696|5764|550
6697|5765|550
6698|5766|546
6699|5767|148
6700|5768|552
6701|5769|550
6702|5770|508
6703|5771|552
6704|5772|375
6705|5773|375
6706|5774|240
6707|5774|371
6708|5775|508
6709|5776|535
6710|5777|550
6711|5778|484
6712|5779|177
6713|5780|541
6714|5781|525
6715|5782|325
6716|5782|324
6717|5783|198
6718|5784|181
6719|5785|250
6720|5785|391
6721|5786|444
6722|5787|528
6723|5788|365
6724|5789|546
6725|5790|516
6726|5791|498
6727|5792|318
6728|5793|511
6729|5794|516
6730|5795|544
6731|5796|552
6732|5797|228
6733|5798|273
6734|5799|559
6735|5800|431
6736|5801|562
6737|5802|258
6738|5803|271
6739|5803|536
6740|5804|285
6741|5805|474
6742|5806|550
6743|5807|525
6744|5808|546
6745|5809|237
6746|5809|235
6747|5810|550
6748|5811|121
6749|5812|255
6750|5813|412
6751|5814|550
6752|5815|402
6753|5816|431
6754|5817|433
6755|5818|413
6756|5819|550
6757|5820|406
6758|5820|314
6759|5821|88
6760|5822|516
6761|5823|546
6762|5824|289
6763|5825|467
6764|5826|550
6765|5827|554
6766|5828|272
6767|5829|554
6768|5830|536
6769|5831|233
6770|5832|391
6771|5833|296
6772|5834|223
6773|5835|252
6774|5836|285
6775|5837|449
6776|5838|520
6777|5839|150
6778|5840|559
6779|5841|526
6780|5842|237
6781|5842|236
6782|5843|394
6783|5844|394
6784|5845|158
6785|5845|356
6786|5845|23
6787|5846|470
6788|5847|233
6789|5848|458
6790|5849|346
6791|5850|555
6792|5851|284
6793|5852|487
6794|5853|172
6795|5853|294
6796|5853|205
6797|5853|209
6798|5853|156
6799|5854|494
6800|5855|225
6801|5855|521
6802|5856|258
6803|5857|258
6804|5858|375
6805|5859|375
6806|5860|555
6807|5861|470
6808|5862|434
6809|5863|546
6810|5864|562
6811|5865|453
6812|5866|436
6813|5867|543
6814|5868|304
6815|5869|554
6816|5870|245
6817|5871|303
6818|5872|516
6819|5873|546
6820|5874|349
6821|5875|349
6822|5876|498
6823|5877|534
6824|5878|550
6825|5879|355
6826|5880|499
6827|5881|145
6828|5882|557
6829|5882|257
6830|5883|528
6831|5884|282
6832|5885|399
6833|5886|52
6834|5887|398
6835|5887|255
6836|5887|291
6837|5888|419
6838|5888|503
6839|5889|496
6840|5890|548
6841|5890|551
6842|5891|527
6843|5892|185
6844|5893|233
6845|5894|388
6846|5895|511
6847|5895|413
6848|5896|562
6849|5897|447
6850|5897|562
6851|5898|559
6852|5899|536
6853|5900|536
6854|5901|536
6855|5901|370
6856|5902|550
6857|5903|349
6858|5904|153
6859|5904|223
6860|5904|362
6861|5905|555
6862|5906|555
6863|5907|434
6864|5908|314
6865|5908|406
6866|5909|527
6867|5910|521
6868|5911|554
6869|5912|528
6870|5913|552
6871|5914|550
6872|5915|92
6873|5916|525
6874|5917|559
6875|5918|520
6876|5919|97
6877|5920|554
6878|5921|267
6879|5922|340
6880|5923|535
6881|5924|528
6882|5925|394
6883|5926|554
6884|5927|554
6885|5928|528
6886|5929|516
6887|5930|516
6888|5931|553
6889|5932|418
6890|5933|375
6891|5934|285
6892|5935|499
6893|5936|279
6894|5937|535
6895|5938|296
6896|5939|368
6897|5940|349
6898|5941|554
6899|5942|257
6900|5942|557
6901|5943|258
6902|5944|257
6903|5944|557
6904|5945|235
6905|5945|455
6906|5946|559
6907|5947|494
6908|5948|365
6909|5949|412
6910|5950|529
6911|5951|528
6912|5952|534
6913|5952|391
6914|5953|248
6915|5954|412
6916|5955|349
6917|5956|465
6918|5956|561
6919|5957|535
6920|5958|525
6921|5959|349
6922|5960|450
6923|5961|138
6924|5961|134
6925|5961|493
6926|5962|375
6927|5963|550
6928|5964|346
6929|5965|243
6930|5966|466
6931|5967|254
6932|5968|553
6933|5968|264
6934|5968|391
6935|5969|525
6936|5970|233
6937|5971|421
6938|5972|361
6939|5973|181
6940|5974|255
6941|5975|431
6942|5976|468
6943|5976|562
6944|5976|116
6945|5976|253
6946|5977|285
6947|5978|530
6948|5979|530
6949|5980|530
6950|5981|80
6951|5982|546
6952|5983|396
6953|5984|411
6954|5985|404
6955|5985|128
6956|5986|520
6957|5987|431
6958|5988|144
6959|5989|559
6960|5990|555
6961|5991|190
6962|5992|396
6963|5993|309
6964|5994|522
6965|5995|181
6966|5996|536
6967|5997|431
6968|5998|394
6969|5999|522
6970|6000|212
6971|6001|474
6972|6002|412
6973|6003|470
6974|6004|476
6975|6005|141
6976|6006|413
6977|6007|546
6978|6008|546
6979|6009|355
6980|6009|417
6981|6010|530
6982|6011|333
6983|6012|558
6984|6013|346
6985|6014|553
6986|6014|534
6987|6015|428
6988|6016|529
6989|6017|550
6990|6018|561
6991|6019|489
6992|6019|432
6993|6020|419
6994|6021|554
6995|6022|533
6996|6023|469
6997|6024|530
6998|6025|423
6999|6026|421
7000|6027|346
7001|6028|482
7002|6029|528
7003|6030|312
7004|6031|517
7005|6032|495
7006|6033|474
7007|6034|511
7008|6034|413
7009|6035|218
7010|6035|534
7011|6035|184
7012|6035|365
7013|6036|300
7014|6037|82
7015|6037|133
7016|6037|493
7017|6038|530
7018|6039|263
7019|6040|391
7020|6041|308
7021|6042|559
7022|6043|374
7023|6043|503
7024|6043|419
7025|6044|470
7026|6044|208
7027|6045|535
7028|6046|61
7029|6046|363
7030|6047|530
7031|6048|311
7032|6049|74
7033|6049|158
7034|6050|527
7035|6051|158
7036|6052|559
7037|6053|314
7038|6053|406
7039|6054|431
7040|6055|537
7041|6056|533
7042|6057|516
7043|6058|139
7044|6058|439
7045|6059|490
7046|6060|516
7047|6061|517
7048|6062|535
7049|6063|357
7050|6064|215
7051|6065|487
7052|6066|457
7053|6067|223
7054|6068|346
7055|6069|483
7056|6070|522
7057|6071|251
7058|6072|513
7059|6072|196
7060|6072|491
7061|6073|54
7062|6074|417
7063|6074|416
7064|6075|309
7065|6076|542
7066|6077|521
7067|6078|375
7068|6079|550
7069|6080|462
7070|6081|411
7071|6082|462
7072|6083|280
7073|6084|238
7074|6085|519
7075|6086|515
7076|6087|528
7077|6088|552
7078|6089|227
7079|6090|488
7080|6091|75
7081|6092|453
7082|6093|415
7083|6094|154
7084|6095|270
7085|6095|311
7086|6096|113
7087|6097|528
7088|6098|554
7089|6099|392
7090|6100|506
7091|6101|484
7092|6102|546
7093|6103|555
7094|6104|447
7095|6105|105
7096|6106|550
7097|6107|308
7098|6108|412
7099|6109|521
7100|6110|468
7101|6111|516
7102|6112|453
7103|6113|516
7104|6114|451
7105|6115|356
7106|6115|158
7107|6116|432
7108|6116|489
7109|6117|487
7110|6118|535
7111|6119|177
7112|6119|404
7113|6120|323
7114|6121|439
7115|6122|406
7116|6123|252
7117|6123|310
7118|6124|394
7119|6125|394
7120|6126|329
7121|6126|533
7122|6127|137
7123|6128|552
7124|6129|533
7125|6130|525
7126|6131|495
7127|6132|546
7128|6133|459
7129|6134|459
7130|6135|228
7131|6136|554
7132|6137|134
7133|6137|493
7134|6138|336
7135|6139|91
7136|6140|516
7137|6141|458
7138|6142|518
7139|6143|434
7140|6144|357
7141|6145|516
7142|6146|186
7143|6146|562
7144|6147|181
7145|6148|555
7146|6149|214
7147|6150|507
7148|6151|346
7149|6152|394
7150|6153|299
7151|6154|461
7152|6155|544
7153|6156|458
7154|6157|520
7155|6158|550
7156|6159|545
7157|6160|552
7158|6161|528
7159|6162|239
7160|6162|79
7161|6163|528
7162|6164|348
7163|6165|555
7164|6166|528
7165|6167|553
7166|6167|391
7167|6168|522
7168|6169|368
7169|6170|299
7170|6171|468
7171|6171|562
7172|6172|510
7173|6172|380
7174|6172|418
7175|6172|330
7176|6172|515
7177|6173|181
7178|6174|529
7179|6175|227
7180|6176|416
7181|6176|152
7182|6177|371
7183|6178|516
7184|6179|517
7185|6180|239
7186|6180|342
7187|6180|79
7188|6181|554
7189|6182|172
7190|6182|205
7191|6182|517
7192|6183|516
7193|6184|412
7194|6185|431
7195|6186|237
7196|6187|550
7197|6188|252
7198|6189|427
7199|6190|535
7200|6191|535
7201|6192|388
7202|6193|241
7203|6193|511
7204|6194|258
7205|6195|250
7206|6195|538
7207|6196|356
7208|6196|158
7209|6197|391
7210|6197|534
7211|6198|561
7212|6198|465
7213|6199|111
7214|6200|406
7215|6201|516
7216|6202|516
7217|6203|320
7218|6204|549
7219|6205|404
7220|6206|375
7221|6207|411
7222|6208|207
7223|6208|471
7224|6209|546
7225|6210|364
7226|6211|412
7227|6212|550
7228|6213|275
7229|6214|406
7230|6215|313
7231|6215|413
7232|6216|561
7233|6217|361
7234|6218|431
7235|6219|538
7236|6220|86
7237|6221|469
7238|6222|459
7239|6223|525
7240|6224|72
7241|6224|60
7242|6224|449
7243|6225|237
7244|6226|490
7245|6227|271
7246|6227|536
7247|6228|43
7248|6229|534
7249|6230|372
7250|6230|373
7251|6231|552
7252|6232|442
7253|6232|359
7254|6233|139
7255|6233|439
7256|6234|516
7257|6235|533
7258|6236|442
7259|6237|552
7260|6238|85
7261|6238|407
7262|6239|329
7263|6240|324
7264|6241|324
7265|6241|534
7266|6241|325
7267|6242|507
7268|6243|358
7269|6244|273
7270|6245|517
7271|6246|417
7272|6246|152
7273|6247|535
7274|6248|255
7275|6249|391
7276|6250|113
7277|6251|311
7278|6252|516
7279|6253|550
7280|6254|469
7281|6255|399
7282|6256|528
7283|6257|552
7284|6258|191
7285|6258|506
7286|6259|554
7287|6260|552
7288|6261|446
7289|6262|555
7290|6263|434
7291|6264|515
7292|6265|528
7293|6266|528
7294|6267|295
7295|6267|534
7296|6267|335
7297|6268|238
7298|6269|528
7299|6270|98
7300|6270|257
7301|6270|297
7302|6271|552
7303|6272|309
7304|6273|552
7305|6274|527
7306|6275|223
7307|6276|555
7308|6277|398
7309|6278|294
7310|6278|517
7311|6278|470
7312|6279|391
7313|6280|516
7314|6281|533
7315|6282|552
7316|6283|451
7317|6284|520
7318|6285|412
7319|6286|180
7320|6287|423
7321|6288|490
7322|6288|491
7323|6288|513
7324|6288|196
7325|6289|489
7326|6290|328
7327|6291|528
7328|6292|535
7329|6293|536
7330|6294|536
7331|6295|354
7332|6296|217
7333|6297|106
7334|6298|391
