id|participant_id|game_id
4845|4219|9
4846|19744|9
4847|19430|9
4848|4679|9
4849|8|9
4850|13897|9
4851|11307|9
4852|578|9
4853|9306|9
4854|15280|9
4855|16626|9
4856|7265|9
4857|1435|9
4858|16721|9
4859|14455|9
4860|10520|9
4861|7261|9
4862|4443|9
4863|16627|9
4864|7297|9
4865|1395|9
4866|9304|9
4867|19960|9
4868|11248|9
4869|1396|9
4870|16716|9
4871|4553|9
4872|4552|9
4873|11250|9
4874|11297|9
4875|2554|9
4876|12956|9
4877|16725|9
4878|11924|9
4879|16609|9
4880|13870|9
4881|14503|9
4882|16740|9
4883|6267|9
4884|14447|9
4885|2547|9
4886|16738|9
4887|14448|9
4888|18215|9
4889|4430|9
4890|981|9
4891|2601|9
4892|7302|9
4893|13874|9
4894|13877|9
4895|2603|9
4896|19070|9
4897|7258|9
4898|19113|9
4899|6229|9
4900|9239|9
4901|11313|9
4902|9315|9
4903|7259|9
4904|16623|9
4905|10550|9
4906|284|9
4907|15258|9
4908|12955|9
4909|14463|9
4910|14476|9
4911|19227|9
4912|12923|9
4913|14464|9
4914|18203|9
4915|16683|9
4916|8042|9
4917|10528|9
4918|16681|9
4919|8040|9
4920|9275|9
4921|14478|9
4922|1408|9
4923|12942|9
4924|16677|9
4925|16676|9
4926|19100|9
4927|14472|9
4928|16675|9
4929|6252|9
4930|4515|9
4931|10534|9
4932|6254|9
4933|19103|9
4934|4513|9
4935|4498|9
4936|16687|9
4937|16653|9
4938|18205|9
4939|19418|9
4940|2597|9
4941|19079|9
4942|6|9
4943|111|9
4944|18209|9
4945|19416|9
4946|12911|9
4947|4459|9
4948|12951|9
4949|18208|9
4950|13881|9
4951|2591|9
4952|7275|9
4953|292|9
4954|11290|9
4955|19224|9
4956|1419|9
4957|10543|9
4958|2585|9
4959|1250|9
4960|4533|9
4961|4532|9
4962|2564|9
4963|18206|9
4964|11288|9
4965|11264|9
4966|11230|9
4967|19402|9
4968|7250|9
4969|13898|9
4970|9381|9
4971|12847|9
4972|19393|9
4973|16798|9
4974|1504|9
4975|11198|9
4976|16797|9
4977|1017|9
4978|1502|9
4979|12849|9
4980|7330|9
4981|9374|9
4982|4648|9
4983|11200|9
4984|16790|9
4985|6204|9
4986|8009|9
4987|10567|9
4988|19033|9
4989|16787|9
4990|15240|9
4991|15241|9
4992|11888|9
4993|19034|9
4994|14428|9
4995|9363|9
4996|13849|9
4997|16805|9
4998|4341|9
4999|4651|9
5000|9395|9
5001|20154|9
5002|15225|9
5003|16825|9
5004|18233|9
5005|4670|9
5006|19014|9
5007|19015|9
5008|6197|9
5009|16819|9
5010|728|9
5011|16817|9
5012|4324|9
5013|19018|9
5014|6293|9
5015|14419|9
5016|10495|9
5017|13846|9
5018|19221|9
5019|8007|9
5020|13000|9
5021|6287|9
5022|12838|9
5023|16556|9
5024|4654|9
5025|18149|9
5026|12994|9
5027|14530|9
5028|9535|9
5029|2528|9
5030|11938|9
5031|2619|9
5032|12882|9
5033|14510|9
5034|7313|9
5035|19967|9
5036|8023|9
5037|295|9
5038|11222|9
5039|4405|9
5040|4595|9
5041|4407|9
5042|11323|9
5043|19223|9
5044|11|9
5045|4409|9
5046|2615|9
5047|1244|9
5048|10556|9
5049|14445|9
5050|4414|9
5051|4415|9
5052|12886|9
5053|16605|9
5054|19748|9
5055|10515|9
5056|1005|9
5057|16599|9
5058|6273|9
5059|8077|9
5060|4393|9
5061|15301|9
5062|4615|9
5063|16584|9
5064|14522|9
5065|2627|9
5066|7226|9
5067|11332|9
5068|11936|9
5069|19956|9
5070|4612|9
5071|12980|9
5072|13860|9
5073|19423|9
5074|14436|9
5075|15249|9
5076|11209|9
5077|8017|9
5078|9345|9
5079|11330|9
5080|16767|9
5081|6213|9
5082|15295|9
5083|19399|9
5084|19048|9
5085|11215|9
5086|10562|9
5087|275|9
5088|12866|9
5089|16972|9
5090|14624|9
5091|18441|9
5092|17075|9
5093|14709|9
5094|19353|9
5095|4963|9
5096|1082|9
5097|18823|9
5098|13178|9
5099|122|9
5100|11068|9
5101|5084|9
5102|13177|9
5103|18285|9
5104|13174|9
5105|14751|9
5106|6044|9
5107|8957|9
5108|4957|9
5109|18821|9
5110|8959|9
5111|757|9
5112|19341|9
5113|10391|9
5114|6991|9
5115|18033|9
5116|8941|9
5117|9036|9
5118|11457|9
5119|7510|9
5120|95|9
5121|19710|9
5122|11456|9
5123|9629|9
5124|12010|9
5125|9626|9
5126|17087|9
5127|14704|9
5128|16190|9
5129|17172|9
5130|1217|9
5131|16187|9
5132|12639|9
5133|1722|9
5134|1721|9
5135|8180|9
5136|7942|9
5137|8940|9
5138|17079|9
5139|12638|9
5140|4001|9
5141|11492|9
5142|7002|9
5143|1359|9
5144|16301|9
5145|18075|9
5146|221|9
5147|908|9
5148|2458|9
5149|1700|9
5150|11445|9
5151|17055|9
5152|7451|9
5153|13165|9
5154|1763|9
5155|18281|9
5156|1697|9
5157|4018|9
5158|4019|9
5159|17181|9
5160|3867|9
5161|17050|9
5162|13258|9
5163|3865|9
5164|3864|9
5165|18307|9
5166|1726|9
5167|14695|9
5168|18877|9
5169|14752|9
5170|19464|9
5171|2750|9
5172|13167|9
5173|4004|9
5174|2806|9
5175|14281|9
5176|14700|9
5177|4006|9
5178|12654|9
5179|8853|9
5180|10600|9
5181|13255|9
5182|3873|9
5183|6377|9
5184|9713|9
5185|27|9
5186|4950|9
5187|4947|9
5188|18817|9
5189|10425|9
5190|14696|9
5191|13166|9
5192|11856|9
5193|12583|9
5194|4990|9
5195|5035|9
5196|13220|9
5197|10402|9
5198|17158|9
5199|10407|9
5200|8195|9
5201|11036|9
5202|11475|9
5203|12600|9
5204|3922|9
5205|5036|9
5206|12601|9
5207|2440|9
5208|8194|9
5209|16234|9
5210|15171|9
5211|5028|9
5212|2775|9
5213|13238|9
5214|16237|9
5215|9673|9
5216|11471|9
5217|3895|9
5218|14303|9
5219|15415|9
5220|16225|9
5221|19346|9
5222|5051|9
5223|9687|9
5224|2435|9
5225|6056|9
5226|5055|9
5227|5047|9
5228|6058|9
5229|17149|9
5230|626|9
5231|13771|9
5232|16218|9
5233|1351|9
5234|1759|9
5235|12595|9
5236|13224|9
5237|18834|9
5238|11848|9
5239|1758|9
5240|18840|9
5241|6370|9
5242|13235|9
5243|11041|9
5244|11498|9
5245|3935|9
5246|11470|9
5247|18067|9
5248|17110|9
5249|759|9
5250|16252|9
5251|3961|9
5252|3964|9
5253|2800|9
5254|14718|9
5255|1350|9
5256|19472|9
5257|11854|9
5258|9636|9
5259|8872|9
5260|18828|9
5261|15395|9
5262|16263|9
5263|17167|9
5264|14714|9
5265|13784|9
5266|11855|9
5267|1776|9
5268|16267|9
5269|5067|9
5270|3893|9
5271|9651|9
5272|12618|9
5273|19593|9
5274|18040|9
5275|16238|9
5276|2774|9
5277|12606|9
5278|13778|9
5279|126|9
5280|6966|9
5281|18830|9
5282|5022|9
5283|12619|9
5284|13760|9
5285|19595|9
5286|7482|9
5287|9661|9
5288|5018|9
5289|1772|9
5290|5065|9
5291|12014|9
5292|11034|9
5293|2445|9
5294|15173|9
5295|12611|9
5296|15177|9
5297|16207|9
5298|1667|9
5299|4861|9
5300|6344|9
5301|1801|9
5302|4863|9
5303|1668|9
5304|4100|9
5305|2470|9
5306|7045|9
5307|14347|9
5308|15434|9
5309|14268|9
5310|9543|9
5311|2722|9
5312|16340|9
5313|14263|9
5314|15362|9
5315|11841|9
5316|752|9
5317|18906|9
5318|17013|9
5319|216|9
5320|14651|9
5321|8811|9
5322|13795|9
5323|7418|9
5324|15187|9
5325|17018|9
5326|9578|9
5327|4056|9
5328|13278|9
5329|17016|9
5330|14356|9
5331|6345|9
5332|16337|9
5333|337|9
5334|18024|9
5335|6034|9
5336|13136|9
5337|120|9
5338|16154|9
5339|7429|9
5340|9547|9
5341|19602|9
5342|7536|9
5343|18314|9
5344|7063|9
5345|1059|9
5346|749|9
5347|20082|9
5348|14665|9
5349|2418|9
5350|1806|9
5351|13122|9
5352|16355|9
5353|14661|9
5354|4879|9
5355|19730|9
5356|9018|9
5357|605|9
5358|7421|9
5359|4091|9
5360|11106|9
5361|9008|9
5362|18094|9
5363|12684|9
5364|4068|9
5365|18803|9
5366|4096|9
5367|4896|9
5368|1057|9
5369|13804|9
5370|9742|9
5371|9005|9
5372|11506|9
5373|9030|9
5374|19151|9
5375|8158|9
5376|16992|9
5377|18911|9
5378|10388|9
5379|11418|9
5380|253|9
5381|14675|9
5382|17199|9
5383|4102|9
5384|6917|9
5385|17042|9
5386|1686|9
5387|11981|9
5388|10618|9
5389|2423|9
5390|2743|9
5391|4028|9
5392|18927|9
5393|13107|9
5394|11115|9
5395|4033|9
5396|4035|9
5397|12667|9
5398|19460|9
5399|19762|9
5400|15379|9
5401|2460|9
5402|11441|9
5403|3860|9
5404|13259|9
5405|6098|9
5406|1637|9
5407|17047|9
5408|19462|9
5409|14274|9
5410|13261|9
5411|93|9
5412|1692|9
5413|10389|9
5414|11017|9
5415|2711|9
5416|7018|9
5417|9745|9
5418|11442|9
5419|19724|9
5420|1689|9
5421|7075|9
5422|13269|9
5423|8217|9
5424|4913|9
5425|14358|9
5426|7958|9
5427|12672|9
5428|19139|9
5429|14342|9
5430|11113|9
5431|16374|9
5432|19356|9
5433|11860|9
5434|14343|9
5435|14357|9
5436|9744|9
5437|7434|9
5438|6111|9
5439|8995|9
5440|17196|9
5441|13274|9
5442|1678|9
5443|7031|9
5444|13118|9
5445|11996|9
5446|610|9
5447|16375|9
5448|10448|9
5449|14262|9
5450|7526|9
5451|6381|9
5452|7441|9
5453|17028|9
5454|10432|9
5455|338|9
5456|19925|9
5457|20007|9
5458|18171|10
5459|128|10
5460|15633|10
5461|11930|10
5462|15422|10
5463|3053|10
5464|15439|10
5465|10532|10
5466|5781|10
5467|8399|10
5468|8039|10
5469|3051|10
5470|15436|10
5471|11928|10
5472|2793|10
5473|10402|10
5474|2616|10
5475|17803|10
5476|12042|10
5477|10193|10
5478|15626|10
5479|8391|10
5480|17812|10
5481|6241|10
5482|8219|10
5483|2601|10
5484|3076|10
5485|6025|10
5486|15274|10
5487|111|10
5488|10524|10
5489|13628|10
5490|13753|10
5491|18194|10
5492|15275|10
5493|19836|10
5494|3089|10
5495|11922|10
5496|2835|10
5497|15446|10
5498|8216|10
5499|766|10
5500|18183|10
5501|5795|10
5502|2595|10
5503|12034|10
5504|2808|10
5505|19273|10
5506|12035|10
5507|18027|10
5508|18181|10
5509|19250|10
5510|8245|10
5511|6243|10
5512|17837|10
5513|13620|10
5514|12164|10
5515|15600|10
5516|13646|10
5517|10380|10
5518|10221|10
5519|15285|10
5520|2832|10
5521|8371|10
5522|5778|10
5523|8374|10
5524|10368|10
5525|17807|10
5526|10213|10
5527|2801|10
5528|762|10
5529|6023|10
5530|5786|10
5531|15456|10
5532|15283|10
5533|8396|10
5534|11916|10
5535|2848|10
5536|19834|10
5537|3095|10
5538|19588|10
5539|10388|10
5540|12033|10
5541|2711|10
5542|17845|10
5543|19233|10
5544|2741|10
5545|2914|10
5546|10468|10
5547|15378|10
5548|18113|10
5549|1191|10
5550|15504|10
5551|10334|10
5552|6111|10
5553|2736|10
5554|10332|10
5555|18112|10
5556|8172|10
5557|6114|10
5558|6145|10
5559|2690|10
5560|17902|10
5561|2691|10
5562|6108|10
5563|17897|10
5564|12119|10
5565|19842|10
5566|2903|10
5567|8177|10
5568|17956|10
5569|10340|10
5570|744|10
5571|2995|10
5572|19605|10
5573|6171|10
5574|11962|10
5575|8145|10
5576|6103|10
5577|8129|10
5578|2991|10
5579|11999|10
5580|15559|10
5581|17892|10
5582|15336|10
5583|2986|10
5584|2985|10
5585|5954|10
5586|15381|10
5587|15551|10
5588|10466|10
5589|8316|10
5590|10457|10
5591|8151|10
5592|12101|10
5593|5911|10
5594|6128|10
5595|15521|10
5596|2946|10
5597|10447|10
5598|5915|10
5599|15518|10
5600|15522|10
5601|15531|10
5602|15357|10
5603|13807|10
5604|11983|10
5605|17924|10
5606|10450|10
5607|17923|10
5608|15527|10
5609|12098|10
5610|2707|10
5611|15563|10
5612|5908|10
5613|10461|10
5614|10293|10
5615|15345|10
5616|10465|10
5617|15515|10
5618|8166|10
5619|140|10
5620|19846|10
5621|8159|10
5622|19259|10
5623|11975|10
5624|1194|10
5625|10439|10
5626|10323|10
5627|10464|10
5628|19835|10
5629|11973|10
5630|10320|10
5631|15349|10
5632|2956|10
5633|15542|10
5634|5904|10
5635|10511|10
5636|775|10
5637|15566|10
5638|19853|10
5639|124|10
5640|13781|10
5641|1204|10
5642|15470|10
5643|15305|10
5644|6202|10
5645|15401|10
5646|17859|10
5647|6201|10
5648|19251|10
5649|15310|10
5650|2766|10
5651|133|10
5652|1184|10
5653|5994|10
5654|15471|10
5655|5991|10
5656|10415|10
5657|18059|10
5658|2866|10
5659|17856|10
5660|6206|10
5661|13865|10
5662|20087|10
5663|8254|10
5664|10364|10
5665|8197|10
5666|8079|10
5667|18052|10
5668|13648|10
5669|13770|10
5670|13846|10
5671|2624|10
5672|6211|10
5673|10358|10
5674|13723|10
5675|8195|10
5676|2628|10
5677|17854|10
5678|13854|10
5679|17855|10
5680|15590|10
5681|8085|10
5682|8101|10
5683|5849|10
5684|2874|10
5685|2654|10
5686|6095|10
5687|8262|10
5688|2887|10
5689|13666|10
5690|13667|10
5691|13718|10
5692|6181|10
5693|19252|10
5694|6094|10
5695|8114|10
5696|2660|10
5697|17963|10
5698|19606|10
5699|5871|10
5700|5968|10
5701|784|10
5702|13672|10
5703|18124|10
5704|8268|10
5705|6096|10
5706|12125|10
5707|11954|10
5708|5980|10
5709|12141|10
5710|15394|10
5711|475|10
5712|10250|10
5713|5987|10
5714|8346|10
5715|13661|10
5716|19840|10
5717|13720|10
5718|6183|10
5719|2760|10
5720|2880|10
5721|6090|10
5722|17973|10
5723|15392|10
5724|5859|10
5725|6190|10
5726|6093|10
5727|15480|10
5728|3014|10
5729|6191|10
5730|12139|10
5731|6335|10
5732|5776|10
5733|17044|10
5734|16315|10
5735|4929|10
5736|19356|10
5737|4921|10
5738|12669|10
5739|4914|10
5740|4045|10
5741|13141|10
5742|4931|10
5743|4913|10
5744|16333|10
5745|4912|10
5746|17019|10
5747|4053|10
5748|16335|10
5749|4910|10
5750|17015|10
5751|932|10
5752|12678|10
5753|8994|10
5754|16312|10
5755|4932|10
5756|16311|10
5757|19352|10
5758|13191|10
5759|4979|10
5760|19466|10
5761|241|10
5762|16290|10
5763|9616|10
5764|12650|10
5765|9608|10
5766|13170|10
5767|4003|10
5768|17062|10
5769|13166|10
5770|9606|10
5771|17057|10
5772|16302|10
5773|4938|10
5774|8974|10
5775|4022|10
5776|17049|10
5777|16310|10
5778|8999|10
5779|13192|10
5780|13135|10
5781|16342|10
5782|9527|10
5783|16965|10
5784|16964|10
5785|4851|10
5786|4132|10
5787|16388|10
5788|16395|10
5789|16400|10
5790|4838|10
5791|16966|10
5792|16401|10
5793|12730|10
5794|9511|10
5795|4833|10
5796|1048|10
5797|19370|10
5798|16946|10
5799|4832|10
5800|4162|10
5801|12736|10
5802|19368|10
5803|16967|10
5804|12713|10
5805|1054|10
5806|252|10
5807|17006|10
5808|16346|10
5809|4892|10
5810|13127|10
5811|9564|10
5812|9010|10
5813|12694|10
5814|254|10
5815|16988|10
5816|330|10
5817|4102|10
5818|4859|10
5819|4104|10
5820|16975|10
5821|13107|10
5822|9035|10
5823|4110|10
5824|16971|10
5825|9534|10
5826|4856|10
5827|251|10
5828|19446|10
5829|16274|10
5830|9630|10
5831|13274|10
5832|3855|10
5833|5105|10
5834|906|10
5835|13263|10
5836|17190|10
5837|9724|10
5838|8853|10
5839|9718|10
5840|20008|10
5841|5088|10
5842|19483|10
5843|9713|10
5844|3874|10
5845|17176|10
5846|5081|10
5847|13252|10
5848|5079|10
5849|3880|10
5850|12584|10
5851|9716|10
5852|360|10
5853|8827|10
5854|8826|10
5855|8778|10
5856|9759|10
5857|17231|10
5858|13314|10
5859|3814|10
5860|5159|10
5861|17223|10
5862|13304|10
5863|16132|10
5864|5136|10
5865|17216|10
5866|12554|10
5867|3834|10
5868|16143|10
5869|5127|10
5870|20009|10
5871|13287|10
5872|8819|10
5873|16157|10
5874|17203|10
5875|12561|10
5876|8870|10
5877|3973|10
5878|3889|10
5879|5065|10
5880|19348|10
5881|13220|10
5882|16240|10
5883|16242|10
5884|5018|10
5885|5017|10
5886|13215|10
5887|8910|10
5888|9653|10
5889|5026|10
5890|13213|10
5891|13212|10
5892|13211|10
5893|8917|10
5894|8918|10
5895|8920|10
5896|13204|10
5897|8923|10
5898|9632|10
5899|17096|10
5900|5012|10
5901|5028|10
5902|3930|10
5903|3925|10
5904|5063|10
5905|12589|10
5906|19479|10
5907|353|10
5908|3896|10
5909|8880|10
5910|9689|10
5911|12591|10
5912|13230|10
5913|16213|10
5914|17150|10
5915|13226|10
5916|5041|10
5917|9681|10
5918|3916|10
5919|12598|10
5920|3918|10
5921|5034|10
5922|3921|10
5923|5033|10
5924|16231|10
5925|19344|10
5926|9765|10
5927|12741|10
5928|19983|10
5929|16596|10
5930|16597|10
5931|16600|10
5932|16751|10
5933|12972|10
5934|16749|10
5935|4591|10
5936|4588|10
5937|19967|10
5938|16757|10
5939|16606|10
5940|12890|10
5941|12891|10
5942|4423|10
5943|19422|10
5944|16739|10
5945|19403|10
5946|294|10
5947|4431|10
5948|12962|10
5949|4587|10
5950|16594|10
5951|16760|10
5952|4399|10
5953|7288|10
5954|16779|10
5955|16583|10
5956|4378|10
5957|4379|10
5958|12869|10
5959|4614|10
5960|4611|10
5961|16771|10
5962|4609|10
5963|19424|10
5964|12875|10
5965|9346|10
5966|4606|10
5967|9344|10
5968|9343|10
5969|4604|10
5970|4603|10
5971|9227|10
5972|4600|10
5973|12881|10
5974|12961|10
5975|9357|10
5976|16618|10
5977|12893|10
5978|12918|10
5979|12945|10
5980|9254|10
5981|4532|10
5982|291|10
5983|4531|10
5984|19407|10
5985|4530|10
5986|16685|10
5987|9290|10
5988|12922|10
5989|12924|10
5990|16682|10
5991|16658|10
5992|16681|10
5993|9275|10
5994|16674|10
5995|16668|10
5996|4515|10
5997|993|10
5998|4486|10
5999|12914|10
6000|4469|10
6001|4467|10
6002|16622|10
6003|16728|10
6004|4439|10
6005|9241|10
6006|982|10
6007|16723|10
6008|4443|10
6009|16627|10
6010|9304|10
6011|4453|10
6012|9297|10
6013|16711|10
6014|12952|10
6015|4457|10
6016|9292|10
6017|4463|10
6018|4543|10
6019|16700|10
6020|4465|10
6021|16698|10
6022|4466|10
6023|4433|10
6024|1047|10
6025|19425|10
6026|19395|10
6027|13046|10
6028|12787|10
6029|4242|10
6030|16883|10
6031|16881|10
6032|16880|10
6033|4742|10
6034|958|10
6035|13041|10
6036|4752|10
6037|13040|10
6038|13038|10
6039|4258|10
6040|9127|10
6041|4731|10
6042|1033|10
6043|4725|10
6044|9132|10
6045|13032|10
6046|4722|10
6047|19436|10
6048|19440|10
6049|4754|10
6050|4759|10
6051|13075|10
6052|13074|10
6053|12749|10
6054|13072|10
6055|19981|10
6056|12751|10
6057|13071|10
6058|16436|10
6059|4800|10
6060|12761|10
6061|9096|10
6062|19443|10
6063|9476|10
6064|4201|10
6065|16453|10
6066|16914|10
6067|9100|10
6068|13054|10
6069|4223|10
6070|4760|10
6071|16895|10
6072|9428|10
6073|16577|10
6074|4719|10
6075|4275|10
6076|13002|10
6077|19430|10
6078|308|10
6079|4328|10
6080|19390|10
6081|16549|10
6082|270|10
6083|1021|10
6084|16812|10
6085|967|10
6086|16553|10
6087|9191|10
6088|16801|10
6089|16564|10
6090|4635|10
6091|19955|10
6092|9201|10
6093|12989|10
6094|9368|10
6095|16576|10
6096|4337|10
6097|13003|10
6098|309|10
6099|12831|10
6100|9427|10
6101|13025|10
6102|16855|10
6103|9139|10
6104|16853|10
6105|4283|10
6106|16851|10
6107|9141|10
6108|4288|10
6109|4705|10
6110|4292|10
6111|9152|10
6112|16846|10
6113|4701|10
6114|962|10
6115|4697|10
6116|4691|10
6117|4307|10
6118|13012|10
6119|9160|10
6120|9399|10
6121|1029|10
6122|5164|10
6123|8774|10
6124|3799|10
6125|13512|10
6126|12310|10
6127|8537|10
6128|17601|10
6129|3355|10
6130|17600|10
6131|13509|10
6132|17596|10
6133|12315|10
6134|3345|10
6135|8546|10
6136|17591|10
6137|15803|10
6138|15808|10
6139|8549|10
6140|5531|10
6141|840|10
6142|3389|10
6143|13500|10
6144|15819|10
6145|5546|10
6146|13516|10
6147|15783|10
6148|172|10
6149|12276|10
6150|3287|10
6151|17649|10
6152|13539|10
6153|3297|10
6154|8509|10
6155|416|10
6156|15760|10
6157|5599|10
6158|5598|10
6159|3312|10
6160|8513|10
6161|17633|10
6162|5591|10
6163|13525|10
6164|5584|10
6165|17626|10
6166|5583|10
6167|17625|10
6168|10080|10
6169|5582|10
6170|5524|10
6171|17654|10
6172|13498|10
6173|410|10
6174|3432|10
6175|17542|10
6176|20035|10
6177|3437|10
6178|180|10
6179|3440|10
6180|10012|10
6181|5476|10
6182|19878|10
6183|1143|10
6184|19518|10
6185|10006|10
6186|10005|10
6187|8594|10
6188|17527|10
6189|8597|10
6190|5470|10
6191|10001|10
6192|9999|10
6193|20032|10
6194|3447|10
6195|8586|10
6196|17543|10
6197|19301|10
6198|17576|10
6199|841|10
6200|13486|10
6201|17573|10
6202|17571|10
6203|3402|10
6204|176|10
6205|15836|10
6206|17569|10
6207|10034|10
6208|13484|10
6209|17567|10
6210|8570|10
6211|15839|10
6212|5499|10
6213|10033|10
6214|8579|10
6215|3414|10
6216|10027|10
6217|3417|10
6218|10021|10
6219|10041|10
6220|15873|10
6221|5615|10
6222|8506|10
6223|13600|10
6224|10159|10
6225|15669|10
6226|17751|10
6227|3173|10
6228|5726|10
6229|3175|10
6230|15673|10
6231|5718|10
6232|12221|10
6233|10154|10
6234|3183|10
6235|13593|10
6236|5711|10
6237|12235|10
6238|19863|10
6239|3195|10
6240|19283|10
6241|12238|10
6242|5705|10
6243|3182|10
6244|3159|10
6245|13602|10
6246|17768|10
6247|5772|10
6248|3109|10
6249|17797|10
6250|5768|10
6251|17796|10
6252|1176|10
6253|12195|10
6254|12196|10
6255|17788|10
6256|3126|10
6257|10183|10
6258|3128|10
6259|5761|10
6260|15648|10
6261|3137|10
6262|19553|10
6263|13611|10
6264|803|10
6265|13606|10
6266|8418|10
6267|10173|10
6268|8455|10
6269|17656|10
6270|3200|10
6271|3205|10
6272|420|10
6273|12257|10
6274|13563|10
6275|8483|10
6276|3252|10
6277|17684|10
6278|5646|10
6279|8486|10
6280|10112|10
6281|17695|10
6282|5636|10
6283|8495|10
6284|13551|10
6285|3264|10
6286|12269|10
6287|13546|10
6288|13545|10
6289|17663|10
6290|13543|10
6291|417|10
6292|10108|10
6293|17702|10
6294|3233|10
6295|8472|10
6296|17725|10
6297|5697|10
6298|3207|10
6299|15690|10
6300|5692|10
6301|13577|10
6302|13576|10
6303|15696|10
6304|3216|10
6305|1162|10
6306|10133|10
6307|5682|10
6308|3219|10
6309|17714|10
6310|15699|10
6311|19285|10
6312|15704|10
6313|5677|10
6314|3227|10
6315|17707|10
6316|5671|10
6317|166|10
6318|9992|10
6319|15878|10
6320|15879|10
6321|8708|10
6322|16017|10
6323|875|10
6324|5271|10
6325|8710|10
6326|5269|10
6327|3690|10
6328|5267|10
6329|876|10
6330|5279|10
6331|12477|10
6332|8713|10
6333|5264|10
6334|12483|10
6335|16033|10
6336|8720|10
6337|17319|10
6338|5246|10
6339|883|10
6340|9829|10
6341|13375|10
6342|5281|10
6343|13381|10
6344|9857|10
6345|9878|10
6346|13400|10
6347|3644|10
6348|12451|10
6349|5306|10
6350|9877|10
6351|5304|10
6352|3648|10
6353|9875|10
6354|13393|10
6355|3654|10
6356|17365|10
6357|13392|10
6358|12457|10
6359|20021|10
6360|389|10
6361|12459|10
6362|13390|10
6363|8697|10
6364|5284|10
6365|388|10
6366|17312|10
6367|5313|10
6368|17306|10
6369|16057|10
6370|17269|10
6371|13329|10
6372|19328|10
6373|9787|10
6374|16099|10
6375|13327|10
6376|13326|10
6377|3779|10
6378|16104|10
6379|16093|10
6380|17260|10
6381|13322|10
6382|5176|10
6383|8772|10
6384|3795|10
6385|17248|10
6386|17247|10
6387|9774|10
6388|5171|10
6389|3797|10
6390|3787|10
6391|9790|10
6392|3769|10
6393|8760|10
6394|9818|10
6395|17301|10
6396|17299|10
6397|3740|10
6398|3742|10
6399|9812|10
6400|3744|10
6401|8744|10
6402|205|10
6403|17290|10
6404|13344|10
6405|16069|10
6406|3754|10
6407|13343|10
6408|3759|10
6409|9800|10
6410|13341|10
6411|5206|10
6412|12517|10
6413|375|10
6414|9792|10
6415|16056|10
6416|3635|10
6417|13401|10
6418|3634|10
6419|5419|10
6420|12386|10
6421|3514|10
6422|15916|10
6423|19514|10
6424|8626|10
6425|3519|10
6426|17473|10
6427|3520|10
6428|15911|10
6429|5405|10
6430|8631|10
6431|9949|10
6432|3530|10
6433|19513|10
6434|3534|10
6435|13440|10
6436|15929|10
6437|12399|10
6438|19512|10
6439|1128|10
6440|3505|10
6441|852|10
6442|15905|10
6443|13463|10
6444|5451|10
6445|17519|10
6446|12359|10
6447|3471|10
6448|8607|10
6449|9982|10
6450|12365|10
6451|9980|10
6452|3478|10
6453|5444|10
6454|13459|10
6455|3480|10
6456|9979|10
6457|8611|10
6458|9977|10
6459|19307|10
6460|3494|10
6461|3497|10
6462|8617|10
6463|17494|10
6464|15931|10
6465|3541|10
6466|3544|10
6467|12401|10
6468|9903|10
6469|9899|10
6470|12435|10
6471|17404|10
6472|3606|10
6473|5340|10
6474|194|10
6475|1119|10
6476|15978|10
6477|3613|10
6478|5333|10
6479|13408|10
6480|13407|10
6481|3621|10
6482|3622|10
6483|17392|10
6484|5323|10
6485|5320|10
6486|3627|10
6487|869|10
6488|17382|10
6489|13415|10
6490|13617|10
6491|19508|10
6492|19316|10
6493|8634|10
6494|3547|10
6495|19884|10
6496|9930|10
6497|12409|10
6498|5382|10
6499|5381|10
6500|5378|10
6501|3562|10
6502|13428|10
6503|12420|10
6504|9917|10
6505|3575|10
6506|13418|10
6507|15956|10
6508|5359|10
6509|17423|10
6510|20026|10
6511|15958|10
6512|3587|10
6513|5353|10
6514|12430|10
6515|13423|10
6516|15547|10
6517|531|10
6518|7520|10
6519|18364|10
6520|10674|10
6521|15115|10
6522|11497|10
6523|7522|10
6524|11800|10
6525|6918|10
6526|1795|10
6527|6916|10
6528|1799|10
6529|11012|10
6530|6911|10
6531|35|10
6532|11797|10
6533|11796|10
6534|1802|10
6535|11506|10
6536|1811|10
6537|14009|10
6538|1812|10
6539|6898|10
6540|2340|10
6541|15104|10
6542|14771|10
6543|7518|10
6544|7546|10
6545|6440|10
6546|7511|10
6547|11054|10
6548|19769|10
6549|11048|10
6550|11472|10
6551|14728|10
6552|14729|10
6553|14299|10
6554|19804|10
6555|2373|10
6556|7893|10
6557|626|10
6558|7891|10
6559|1759|10
6560|6428|10
6561|18837|10
6562|19636|10
6563|1763|10
6564|7504|10
6565|18834|10
6566|14741|10
6567|7506|10
6568|14286|10
6569|18828|10
6570|1271|10
6571|7510|10
6572|1780|10
6573|11794|10
6574|6897|10
6575|509|10
6576|639|10
6577|6849|10
6578|11542|10
6579|7851|10
6580|14228|10
6581|1868|10
6582|7589|10
6583|83|10
6584|11782|10
6585|10698|10
6586|1871|10
6587|2313|10
6588|18743|10
6589|11549|10
6590|18741|10
6591|1875|10
6592|14815|10
6593|14225|10
6594|14022|10
6595|7591|10
6596|7592|10
6597|2308|10
6598|18736|10
6599|14223|10
6600|10964|10
6601|19697|10
6602|14232|10
6603|84|10
